team,season,season_type,shotgun,no_huddle,qb_dropback,qb_scramble,total_off_yards,pass_attempts,complete_pass,incomplete_pass,passing_yards,air_yards,receiving_yards,yards_after_catch,rush_attempts,rushing_yards,tackled_for_loss,first_down_pass,first_down_rush,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,rush_touchdown,pass_touchdown,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,offense_snaps,rush_snaps,pass_snaps,total_off_points,total_def_points,win,loss,tie,record,win_pct,average_shotgun,average_no_huddle,average_qb_dropback,average_qb_scramble,average_total_off_yards,average_pass_attempts,average_complete_pass,average_incomplete_pass,average_passing_yards,average_air_yards,average_receiving_yards,average_yards_after_catch,average_rush_attempts,average_rushing_yards,average_tackled_for_loss,average_first_down_pass,average_first_down_rush,average_third_down_converted,average_third_down_failed,average_fourth_down_converted,average_fourth_down_failed,average_rush_touchdown,average_pass_touchdown,average_safety,average_interception,average_fumble,average_fumble_lost,average_fumble_forced,average_fumble_not_forced,average_fumble_out_of_bounds,rush_pct,pass_pct,passing_air_yards,receiving_air_yards,receptions,receiving_touchdown,targets,yps,adot,air_yards_share,target_share,comp_pct,int_pct,pass_td_pct,ypa,rec_td_pct,yptarget,ayptarget,ypr,rush_td_pct,ypc,touches,total_tds,td_pct,total_yards,yptouch
CAR,2022,REG,564.0,92.0,510.0,20.0,5456,444.0,267.0,177.0,3246.0,3321.0,3226.0,1714.0,486,2210.0,36.0,138.0,119.0,64.0,138.0,12.0,9.0,17.0,16.0,0.0,13.0,22.0,7.0,12.0,10.0,3.0,980,480,491,331.0,12.0,7.0,10.0,0.0,'7-10-0,0.412,33.1764705882353,5.411764705882353,30.0,1.1764705882352942,320.94117647058823,26.11764705882353,15.705882352941176,10.411764705882353,190.94117647058823,195.35294117647058,189.76470588235293,100.82352941176471,28.58823529411765,130.0,2.1176470588235294,8.117647058823529,7.0,3.764705882352941,8.117647058823529,0.7058823529411765,0.5294117647058824,1.0,0.9411764705882353,0.0,0.7647058823529411,1.2941176470588236,0.4117647058823529,0.7058823529411765,0.5882352941176471,0.17647058823529413,0.49,0.5,3321.0,3321.0,267.0,16.0,444.0,5.57,7.48,0.728,0.929,0.601,0.029,0.036,7.31,0.036,7.27,7.48,12.08,0.035,4.55,1197.0,49.0,0.04,8682.0,7.25
CHI,2022,REG,697.0,60.0,509.0,74.0,5612,362.0,223.0,139.0,2598.0,3426.0,2589.0,1141.0,558,3014.0,39.0,109.0,148.0,90.0,130.0,8.0,17.0,19.0,19.0,0.0,15.0,33.0,10.0,20.0,14.0,3.0,998,546,439,334.0,12.0,3.0,14.0,0.0,'3-14-0,0.176,41.0,3.5294117647058822,29.941176470588236,4.352941176470588,330.11764705882354,21.294117647058822,13.117647058823529,8.176470588235293,152.8235294117647,201.52941176470588,152.2941176470588,67.11764705882354,32.8235294117647,177.2941176470588,2.2941176470588234,6.411764705882353,8.705882352941176,5.294117647058823,7.647058823529412,0.47058823529411764,1.0,1.1176470588235294,1.1176470588235294,0.0,0.8823529411764706,1.9411764705882353,0.5882352941176471,1.1764705882352942,0.8235294117647058,0.17647058823529413,0.55,0.44,3426.0,3426.0,223.0,19.0,362.0,5.62,9.464,0.709,0.772,0.616,0.041,0.052,7.18,0.052,7.15,9.46,11.61,0.034,5.4,1143.0,57.0,0.05,8201.0,7.17
CIN,2022,POST,174.0,6.0,127.0,8.0,1015,107.0,72.0,35.0,721.0,747.0,721.0,341.0,69,294.0,3.0,36.0,24.0,19.0,18.0,1.0,0.0,3.0,4.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,189,66,119,65.0,0.0,14.0,5.0,0.0,'14-5-0,0.737,54.421052631578945,2.789473684210526,42.73684210526316,1.894736842105263,371.7368421052632,37.10526315789474,25.789473684210527,11.31578947368421,275.8421052631579,258.94736842105266,275.8421052631579,130.94736842105263,24.68421052631579,95.89473684210526,1.5263157894736843,13.526315789473685,6.315789473684211,6.0,6.7894736842105265,0.21052631578947367,0.47368421052631576,0.8947368421052632,2.0526315789473686,0.0,0.7368421052631579,0.5789473684210527,0.3157894736842105,0.42105263157894735,0.15789473684210525,0.05263157894736842,0.35,0.63,747.0,747.0,72.0,4.0,107.0,5.37,6.981,2.264,3.69,0.673,0.019,0.037,6.74,0.037,6.74,6.98,10.01,0.043,4.26,248.0,11.0,0.04,1736.0,7.0
CIN,2022,REG,860.0,47.0,685.0,28.0,6048,598.0,418.0,180.0,4520.0,4173.0,4520.0,2147.0,400,1528.0,26.0,221.0,96.0,95.0,111.0,3.0,9.0,14.0,35.0,0.0,12.0,10.0,5.0,7.0,3.0,1.0,1059,376,658,414.0,12.0,14.0,5.0,0.0,'14-5-0,0.737,54.421052631578945,2.789473684210526,42.73684210526316,1.894736842105263,371.7368421052632,37.10526315789474,25.789473684210527,11.31578947368421,275.8421052631579,258.94736842105266,275.8421052631579,130.94736842105263,24.68421052631579,95.89473684210526,1.5263157894736843,13.526315789473685,6.315789473684211,6.0,6.7894736842105265,0.21052631578947367,0.47368421052631576,0.8947368421052632,2.0526315789473686,0.0,0.7368421052631579,0.5789473684210527,0.3157894736842105,0.42105263157894735,0.15789473684210525,0.05263157894736842,0.36,0.62,4173.0,4173.0,418.0,35.0,598.0,5.71,6.978,12.645,20.621,0.699,0.02,0.059,7.56,0.059,7.56,6.98,10.81,0.035,3.82,1416.0,84.0,0.06,10568.0,7.46
CLE,2022,REG,697.0,151.0,615.0,40.0,6200,528.0,335.0,193.0,3710.0,4453.0,3710.0,1593.0,533,2490.0,47.0,182.0,142.0,88.0,143.0,23.0,19.0,19.0,19.0,1.0,12.0,16.0,9.0,10.0,6.0,1.0,1118,519,580,337.0,0.0,7.0,10.0,0.0,'7-10-0,0.412,41.0,8.882352941176471,36.1764705882353,2.3529411764705883,364.70588235294116,31.058823529411764,19.705882352941178,11.352941176470589,218.23529411764707,261.94117647058823,218.23529411764707,93.70588235294117,31.352941176470587,146.47058823529412,2.764705882352941,10.705882352941176,8.352941176470589,5.176470588235294,8.411764705882353,1.3529411764705883,1.1176470588235294,1.1176470588235294,1.1176470588235294,0.058823529411764705,0.7058823529411765,0.9411764705882353,0.5294117647058824,0.5882352941176471,0.35294117647058826,0.058823529411764705,0.46,0.52,4453.0,4453.0,335.0,19.0,528.0,5.55,8.434,1.046,0.964,0.634,0.023,0.036,7.03,0.036,7.03,8.43,11.07,0.036,4.67,1396.0,57.0,0.04,9910.0,7.1
DAL,2022,POST,91.0,14.0,77.0,5.0,715,68.0,48.0,20.0,511.0,571.0,511.0,206.0,57,204.0,6.0,25.0,13.0,12.0,16.0,4.0,0.0,1.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,129,55,72,43.0,0.0,13.0,6.0,0.0,'13-6-0,0.684,38.68421052631579,9.263157894736842,35.63157894736842,1.1578947368421053,364.42105263157896,31.894736842105264,21.210526315789473,10.68421052631579,232.73684210526315,265.3157894736842,232.73684210526315,98.57894736842105,31.0,131.68421052631578,2.5789473684210527,11.526315789473685,7.473684210526316,6.157894736842105,7.473684210526316,0.7368421052631579,0.47368421052631576,1.3157894736842106,1.736842105263158,0.0,1.0526315789473684,0.7368421052631579,0.2631578947368421,0.5263157894736842,0.21052631578947367,0.0,0.43,0.56,571.0,571.0,48.0,5.0,68.0,5.54,8.397,0.099,0.106,0.706,0.029,0.074,7.51,0.074,7.51,8.4,10.65,0.018,3.58,173.0,11.0,0.06,1226.0,7.09
DAL,2022,REG,644.0,162.0,600.0,17.0,6209,538.0,355.0,183.0,3911.0,4470.0,3911.0,1667.0,532,2298.0,43.0,194.0,129.0,105.0,126.0,10.0,9.0,24.0,28.0,0.0,18.0,13.0,4.0,9.0,4.0,0.0,1116,518,583,452.0,18.0,13.0,6.0,0.0,'13-6-0,0.684,38.68421052631579,9.263157894736842,35.63157894736842,1.1578947368421053,364.42105263157896,31.894736842105264,21.210526315789473,10.68421052631579,232.73684210526315,265.3157894736842,232.73684210526315,98.57894736842105,31.0,131.68421052631578,2.5789473684210527,11.526315789473685,7.473684210526316,6.157894736842105,7.473684210526316,0.7368421052631579,0.47368421052631576,1.3157894736842106,1.736842105263158,0.0,1.0526315789473684,0.7368421052631579,0.2631578947368421,0.5263157894736842,0.21052631578947367,0.0,0.46,0.52,4470.0,4470.0,355.0,28.0,538.0,5.56,8.309,0.773,0.842,0.66,0.033,0.052,7.27,0.052,7.27,8.31,11.02,0.045,4.32,1425.0,80.0,0.06,10120.0,7.1
DEN,2022,REG,758.0,105.0,663.0,32.0,5942,556.0,345.0,211.0,4007.0,4998.0,4007.0,1987.0,445,1935.0,34.0,166.0,105.0,67.0,163.0,12.0,12.0,11.0,18.0,0.0,15.0,24.0,9.0,15.0,9.0,0.0,1080,436,634,288.0,18.0,5.0,12.0,0.0,'5-12-0,0.294,44.588235294117645,6.176470588235294,39.0,1.8823529411764706,349.52941176470586,32.705882352941174,20.294117647058822,12.411764705882353,235.7058823529412,294.0,235.7058823529412,116.88235294117646,26.176470588235293,113.82352941176471,2.0,9.764705882352942,6.176470588235294,3.9411764705882355,9.588235294117647,0.7058823529411765,0.7058823529411765,0.6470588235294118,1.0588235294117647,0.0,0.8823529411764706,1.411764705882353,0.5294117647058824,0.8823529411764706,0.5294117647058824,0.0,0.4,0.59,4998.0,4998.0,345.0,18.0,556.0,5.5,8.989,16.605,13.561,0.621,0.027,0.032,7.21,0.032,7.21,8.99,11.61,0.025,4.35,1346.0,47.0,0.03,9949.0,7.39
DET,2022,REG,606.0,58.0,627.0,17.0,6623,581.0,383.0,198.0,4444.0,4135.0,4430.0,2271.0,484,2179.0,42.0,228.0,114.0,86.0,125.0,20.0,17.0,23.0,29.0,1.0,7.0,17.0,9.0,10.0,7.0,0.0,1097,469,612,442.0,18.0,9.0,8.0,0.0,'9-8-0,0.529,35.64705882352941,3.411764705882353,36.88235294117647,1.0,389.5882352941176,34.1764705882353,22.529411764705884,11.647058823529411,261.4117647058824,243.23529411764707,260.5882352941176,133.58823529411765,28.470588235294116,128.1764705882353,2.4705882352941178,13.411764705882353,6.705882352941177,5.0588235294117645,7.352941176470588,1.1764705882352942,1.0,1.3529411764705883,1.7058823529411764,0.058823529411764705,0.4117647058823529,1.0,0.5294117647058824,0.5882352941176471,0.4117647058823529,0.0,0.43,0.56,4135.0,4135.0,383.0,29.0,581.0,6.04,7.117,0.64,0.804,0.659,0.012,0.05,7.65,0.05,7.62,7.12,11.57,0.048,4.5,1448.0,81.0,0.06,11053.0,7.63
GB,2022,REG,761.0,58.0,608.0,14.0,6003,551.0,364.0,187.0,3890.0,4478.0,3896.0,2016.0,456,2113.0,34.0,186.0,116.0,79.0,121.0,12.0,19.0,14.0,27.0,0.0,12.0,21.0,8.0,13.0,8.0,4.0,1054,441,595,363.0,6.0,8.0,9.0,0.0,'8-9-0,0.471,44.76470588235294,3.411764705882353,35.76470588235294,0.8235294117647058,353.11764705882354,32.411764705882355,21.41176470588235,11.0,228.8235294117647,263.4117647058824,229.1764705882353,118.58823529411765,26.823529411764707,124.29411764705883,2.0,10.941176470588236,6.823529411764706,4.647058823529412,7.117647058823529,0.7058823529411765,1.1176470588235294,0.8235294117647058,1.588235294117647,0.0,0.7058823529411765,1.2352941176470589,0.47058823529411764,0.7647058823529411,0.47058823529411764,0.23529411764705882,0.42,0.56,4478.0,4478.0,364.0,27.0,551.0,5.7,8.127,7.603,7.761,0.661,0.022,0.049,7.06,0.049,7.07,8.13,10.7,0.031,4.63,1371.0,68.0,0.05,9899.0,7.22
HOU,2022,REG,661.0,103.0,641.0,22.0,5118,560.0,352.0,208.0,3642.0,4358.0,3642.0,1842.0,399,1476.0,44.0,159.0,90.0,67.0,154.0,13.0,13.0,9.0,20.0,0.0,19.0,25.0,10.0,19.0,6.0,1.0,1020,391,620,294.0,42.0,3.0,14.0,0.0,'3-14-0,0.176,38.88235294117647,6.0588235294117645,37.705882352941174,1.2941176470588236,301.05882352941177,32.94117647058823,20.705882352941178,12.235294117647058,214.23529411764707,256.3529411764706,214.23529411764707,108.3529411764706,23.470588235294116,86.82352941176471,2.588235294117647,9.352941176470589,5.294117647058823,3.9411764705882355,9.058823529411764,0.7647058823529411,0.7647058823529411,0.5294117647058824,1.1764705882352942,0.0,1.1176470588235294,1.4705882352941178,0.5882352941176471,1.1176470588235294,0.35294117647058826,0.058823529411764705,0.38,0.61,4358.0,4358.0,352.0,20.0,560.0,5.02,7.782,8.269,6.437,0.629,0.034,0.036,6.5,0.036,6.5,7.78,10.35,0.023,3.7,1311.0,49.0,0.04,8760.0,6.68
IND,2022,REG,887.0,163.0,689.0,24.0,5721,584.0,398.0,186.0,3855.0,3837.0,3854.0,1791.0,440,1866.0,31.0,193.0,91.0,75.0,153.0,12.0,14.0,8.0,17.0,0.0,20.0,32.0,15.0,23.0,9.0,2.0,1108,433,667,276.0,30.0,5.0,12.0,0.0,'5-12-0,0.294,52.1764705882353,9.588235294117647,40.529411764705884,1.411764705882353,336.52941176470586,34.35294117647059,23.41176470588235,10.941176470588236,226.76470588235293,225.7058823529412,226.7058823529412,105.3529411764706,25.88235294117647,109.76470588235294,1.8235294117647058,11.352941176470589,5.352941176470588,4.411764705882353,9.0,0.7058823529411765,0.8235294117647058,0.47058823529411764,1.0,0.0,1.1764705882352942,1.8823529411764706,0.8823529411764706,1.3529411764705883,0.5294117647058824,0.11764705882352941,0.39,0.6,3837.0,3837.0,398.0,17.0,584.0,5.16,6.57,8.044,11.019,0.682,0.034,0.029,6.6,0.029,6.6,6.57,9.68,0.018,4.24,1422.0,42.0,0.03,9575.0,6.73
JAX,2022,POST,120.0,22.0,92.0,3.0,766,81.0,52.0,29.0,505.0,656.0,505.0,227.0,41,261.0,1.0,29.0,14.0,9.0,14.0,2.0,1.0,1.0,5.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,131,41,89,51.0,0.0,10.0,9.0,0.0,'10-9-0,0.526,50.78947368421053,4.7368421052631575,39.1578947368421,1.4736842105263157,370.0,35.1578947368421,23.473684210526315,11.68421052631579,244.89473684210526,263.57894736842104,245.05263157894737,119.3157894736842,25.789473684210527,125.10526315789474,2.789473684210526,12.473684210526315,6.7368421052631575,5.2105263157894735,7.315789473684211,0.8421052631578947,0.7368421052631579,0.8947368421052632,1.5789473684210527,0.0,0.7368421052631579,1.1578947368421053,0.7368421052631579,0.631578947368421,0.5789473684210527,0.15789473684210525,0.31,0.68,656.0,656.0,52.0,5.0,81.0,5.85,8.099,0.131,0.142,0.642,0.062,0.062,6.23,0.062,6.23,8.1,9.71,0.024,6.37,174.0,11.0,0.06,1271.0,7.3
JAX,2022,REG,845.0,68.0,652.0,25.0,6264,587.0,394.0,193.0,4148.0,4352.0,4151.0,2040.0,449,2116.0,52.0,208.0,114.0,90.0,125.0,14.0,13.0,16.0,25.0,0.0,9.0,21.0,13.0,12.0,10.0,3.0,1079,438,628,380.0,0.0,10.0,9.0,0.0,'10-9-0,0.526,50.78947368421053,4.7368421052631575,39.1578947368421,1.4736842105263157,370.0,35.1578947368421,23.473684210526315,11.68421052631579,244.89473684210526,263.57894736842104,245.05263157894737,119.3157894736842,25.789473684210527,125.10526315789474,2.789473684210526,12.473684210526315,6.7368421052631575,5.2105263157894735,7.315789473684211,0.8421052631578947,0.7368421052631579,0.8947368421052632,1.5789473684210527,0.0,0.7368421052631579,1.1578947368421053,0.7368421052631579,0.631578947368421,0.5789473684210527,0.15789473684210525,0.41,0.58,4352.0,4352.0,394.0,25.0,587.0,5.81,7.414,0.871,1.032,0.671,0.015,0.043,7.07,0.043,7.07,7.41,10.54,0.036,4.71,1430.0,66.0,0.05,10415.0,7.28
KC,2022,POST,157.0,1.0,118.0,8.0,1067,107.0,77.0,30.0,726.0,650.0,726.0,364.0,76,341.0,5.0,43.0,17.0,17.0,17.0,1.0,0.0,1.0,8.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,186,72,110,82.0,0.0,17.0,3.0,0.0,'17-3-0,0.85,53.4,0.55,42.2,2.75,414.35,37.3,25.6,11.7,298.8,268.1,298.8,159.55,24.75,115.55,1.3,15.75,6.1,5.55,5.8,0.5,0.15,0.95,2.45,0.0,0.6,0.95,0.4,0.5,0.45,0.05,0.39,0.59,650.0,650.0,77.0,8.0,107.0,5.74,6.075,0.166,0.235,0.72,0.0,0.075,6.79,0.075,6.79,6.07,9.43,0.013,4.49,260.0,17.0,0.07,1793.0,6.9
KC,2022,REG,911.0,10.0,726.0,47.0,7220,639.0,435.0,204.0,5250.0,4712.0,5250.0,2827.0,419,1970.0,21.0,272.0,105.0,94.0,99.0,9.0,3.0,18.0,41.0,0.0,12.0,16.0,7.0,10.0,6.0,1.0,1099,405,680,482.0,0.0,17.0,3.0,0.0,'17-3-0,0.85,53.4,0.55,42.2,2.75,414.35,37.3,25.6,11.7,298.8,268.1,298.8,159.55,24.75,115.55,1.3,15.75,6.1,5.55,5.8,0.5,0.15,0.95,2.45,0.0,0.6,0.95,0.4,0.5,0.45,0.05,0.37,0.62,4712.0,4712.0,435.0,41.0,639.0,6.57,7.374,1.202,1.404,0.681,0.019,0.064,8.22,0.064,8.22,7.37,12.07,0.043,4.7,1493.0,100.0,0.07,12470.0,8.35
LA,2022,REG,561.0,122.0,611.0,23.0,5167,516.0,347.0,169.0,3506.0,3712.0,3506.0,1794.0,411,1661.0,39.0,181.0,89.0,83.0,128.0,15.0,4.0,16.0,16.0,1.0,15.0,17.0,9.0,10.0,7.0,0.0,1001,399,588,310.0,18.0,5.0,12.0,0.0,'5-12-0,0.294,33.0,7.176470588235294,35.94117647058823,1.3529411764705883,303.94117647058823,30.352941176470587,20.41176470588235,9.941176470588236,206.23529411764707,218.35294117647058,206.23529411764707,105.52941176470588,24.176470588235293,97.70588235294117,2.2941176470588234,10.647058823529411,5.235294117647059,4.882352941176471,7.529411764705882,0.8823529411764706,0.23529411764705882,0.9411764705882353,0.9411764705882353,0.058823529411764705,0.8823529411764706,1.0,0.5294117647058824,0.5882352941176471,0.4117647058823529,0.0,0.4,0.59,3712.0,3712.0,347.0,16.0,516.0,5.16,7.194,0.81,0.95,0.672,0.029,0.031,6.79,0.031,6.79,7.19,10.1,0.039,4.04,1274.0,48.0,0.04,8673.0,6.81
LAC,2022,POST,55.0,2.0,47.0,1.0,340,43.0,25.0,18.0,273.0,239.0,273.0,150.0,23,67.0,3.0,13.0,4.0,8.0,9.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,69,22,46,30.0,0.0,10.0,8.0,0.0,'10-8-0,0.556,46.44444444444444,5.222222222222222,45.55555555555556,1.4444444444444444,369.72222222222223,41.333333333333336,28.333333333333332,13.0,281.3333333333333,264.44444444444446,280.55555555555554,149.33333333333334,23.72222222222222,88.38888888888889,1.9444444444444444,13.61111111111111,5.388888888888889,6.666666666666667,8.555555555555555,0.8333333333333334,0.7777777777777778,0.9444444444444444,1.5,0.0,0.5555555555555556,1.4444444444444444,0.6666666666666666,0.8888888888888888,0.6111111111111112,0.05555555555555555,0.32,0.67,239.0,239.0,25.0,1.0,43.0,4.93,5.558,0.06,0.084,0.581,0.0,0.023,6.35,0.023,6.35,5.56,10.92,0.087,2.91,91.0,4.0,0.04,613.0,6.74
LAC,2022,REG,781.0,92.0,773.0,25.0,6315,701.0,485.0,216.0,4791.0,4521.0,4777.0,2538.0,404,1524.0,32.0,232.0,93.0,112.0,145.0,15.0,14.0,15.0,26.0,0.0,10.0,24.0,11.0,16.0,9.0,1.0,1156,387,750,384.0,6.0,10.0,8.0,0.0,'10-8-0,0.556,46.44444444444444,5.222222222222222,45.55555555555556,1.4444444444444444,369.72222222222223,41.333333333333336,28.333333333333332,13.0,281.3333333333333,264.44444444444446,280.55555555555554,149.33333333333334,23.72222222222222,88.38888888888889,1.9444444444444444,13.61111111111111,5.388888888888889,6.666666666666667,8.555555555555555,0.8333333333333334,0.7777777777777778,0.9444444444444444,1.5,0.0,0.5555555555555556,1.4444444444444444,0.6666666666666666,0.8888888888888888,0.6111111111111112,0.05555555555555555,0.33,0.65,4521.0,4521.0,485.0,26.0,701.0,5.46,6.449,1.141,1.366,0.692,0.014,0.037,6.83,0.037,6.81,6.45,9.85,0.037,3.77,1590.0,67.0,0.04,11092.0,6.98
LV,2022,REG,592.0,50.0,649.0,25.0,6239,569.0,359.0,210.0,4182.0,5359.0,4182.0,1780.0,429,2057.0,33.0,193.0,122.0,83.0,125.0,13.0,11.0,12.0,28.0,0.0,17.0,16.0,4.0,13.0,3.0,3.0,1053,424,624,380.0,18.0,6.0,11.0,0.0,'6-11-0,0.353,34.8235294117647,2.9411764705882355,38.1764705882353,1.4705882352941178,367.0,33.470588235294116,21.11764705882353,12.352941176470589,246.0,315.2352941176471,246.0,104.70588235294117,25.235294117647058,121.0,1.9411764705882353,11.352941176470589,7.176470588235294,4.882352941176471,7.352941176470588,0.7647058823529411,0.6470588235294118,0.7058823529411765,1.6470588235294117,0.0,1.0,0.9411764705882353,0.23529411764705882,0.7647058823529411,0.17647058823529413,0.17647058823529413,0.4,0.59,5359.0,5359.0,359.0,28.0,569.0,5.92,9.418,1.011,0.928,0.631,0.03,0.049,7.35,0.049,7.35,9.42,11.65,0.028,4.79,1357.0,68.0,0.05,10421.0,7.68
MIA,2022,POST,55.0,4.0,52.0,2.0,262,43.0,18.0,25.0,220.0,497.0,220.0,106.0,20,42.0,3.0,12.0,3.0,4.0,12.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,70,20,50,25.0,0.0,9.0,9.0,0.0,'9-9-0,0.5,42.22222222222222,3.2222222222222223,38.333333333333336,1.3333333333333333,372.94444444444446,34.0,21.444444444444443,12.555555555555555,276.94444444444446,323.1666666666667,276.94444444444446,105.27777777777777,22.77777777777778,96.0,1.6666666666666667,12.88888888888889,5.333333333333333,4.166666666666667,7.611111111111111,0.7777777777777778,0.6666666666666666,0.7777777777777778,1.7222222222222223,0.1111111111111111,0.9444444444444444,0.9444444444444444,0.3333333333333333,0.5555555555555556,0.3888888888888889,0.05555555555555555,0.29,0.71,497.0,497.0,18.0,1.0,43.0,3.74,11.558,0.114,0.088,0.419,0.047,0.023,5.12,0.023,5.12,11.56,12.22,0.05,2.1,81.0,3.0,0.04,482.0,5.95
MIA,2022,REG,705.0,54.0,638.0,22.0,6451,569.0,368.0,201.0,4765.0,5320.0,4765.0,1789.0,390,1686.0,27.0,220.0,93.0,71.0,125.0,13.0,11.0,13.0,30.0,2.0,15.0,16.0,6.0,10.0,6.0,1.0,1011,375,620,379.0,12.0,9.0,9.0,0.0,'9-9-0,0.5,42.22222222222222,3.2222222222222223,38.333333333333336,1.3333333333333333,372.94444444444446,34.0,21.444444444444443,12.555555555555555,276.94444444444446,323.1666666666667,276.94444444444446,105.27777777777777,22.77777777777778,96.0,1.6666666666666667,12.88888888888889,5.333333333333333,4.166666666666667,7.611111111111111,0.7777777777777778,0.6666666666666666,0.7777777777777778,1.7222222222222223,0.1111111111111111,0.9444444444444444,0.9444444444444444,0.3333333333333333,0.5555555555555556,0.3888888888888889,0.05555555555555555,0.37,0.61,5320.0,5320.0,368.0,30.0,569.0,6.38,9.35,1.226,1.159,0.647,0.026,0.053,8.37,0.053,8.37,9.35,12.95,0.033,4.32,1327.0,73.0,0.06,11216.0,8.45
MIN,2022,POST,36.0,9.0,40.0,0.0,332,40.0,32.0,8.0,271.0,262.0,271.0,131.0,16,61.0,2.0,16.0,3.0,4.0,6.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,16,40,24.0,0.0,13.0,5.0,0.0,'13-5-0,0.722,37.72222222222222,11.11111111111111,43.0,0.7777777777777778,378.3888888888889,38.72222222222222,26.666666666666668,12.055555555555555,282.72222222222223,293.1666666666667,282.1666666666667,124.05555555555556,23.333333333333332,95.66666666666667,2.888888888888889,14.444444444444445,5.333333333333333,5.388888888888889,7.722222222222222,0.5555555555555556,0.6111111111111112,1.1666666666666667,1.7777777777777777,0.0,0.8333333333333334,1.0555555555555556,0.5555555555555556,0.6666666666666666,0.3888888888888889,0.05555555555555555,0.29,0.71,262.0,262.0,32.0,2.0,40.0,5.93,6.55,0.677,1.379,0.8,0.0,0.05,6.78,0.05,6.78,6.55,8.47,0.062,3.81,88.0,5.0,0.06,603.0,6.85
MIN,2022,REG,643.0,191.0,734.0,14.0,6479,657.0,448.0,209.0,4818.0,5015.0,4808.0,2102.0,404,1661.0,50.0,244.0,93.0,93.0,133.0,9.0,10.0,20.0,30.0,0.0,15.0,19.0,10.0,12.0,7.0,1.0,1127,394,720,426.0,12.0,13.0,5.0,0.0,'13-5-0,0.722,37.72222222222222,11.11111111111111,43.0,0.7777777777777778,378.3888888888889,38.72222222222222,26.666666666666668,12.055555555555555,282.72222222222223,293.1666666666667,282.1666666666667,124.05555555555556,23.333333333333332,95.66666666666667,2.888888888888889,14.444444444444445,5.333333333333333,5.388888888888889,7.722222222222222,0.5555555555555556,0.6111111111111112,1.1666666666666667,1.7777777777777777,0.0,0.8333333333333334,1.0555555555555556,0.5555555555555556,0.6666666666666666,0.3888888888888889,0.05555555555555555,0.35,0.64,5015.0,5015.0,448.0,30.0,657.0,5.75,7.633,12.959,22.655,0.682,0.023,0.046,7.33,0.046,7.32,7.63,10.73,0.05,4.11,1509.0,80.0,0.05,11287.0,7.48
NE,2022,REG,710.0,68.0,604.0,24.0,5647,526.0,358.0,168.0,3815.0,4111.0,3815.0,1837.0,425,1832.0,36.0,166.0,98.0,75.0,140.0,5.0,8.0,12.0,19.0,0.0,14.0,26.0,12.0,13.0,13.0,2.0,1010,403,583,318.0,12.0,8.0,9.0,0.0,'8-9-0,0.471,41.76470588235294,4.0,35.529411764705884,1.411764705882353,332.1764705882353,30.941176470588236,21.058823529411764,9.882352941176471,224.41176470588235,241.8235294117647,224.41176470588235,108.05882352941177,25.0,107.76470588235294,2.1176470588235294,9.764705882352942,5.764705882352941,4.411764705882353,8.235294117647058,0.29411764705882354,0.47058823529411764,0.7058823529411765,1.1176470588235294,0.0,0.8235294117647058,1.5294117647058822,0.7058823529411765,0.7647058823529411,0.7647058823529411,0.11764705882352941,0.4,0.58,4111.0,4111.0,358.0,19.0,526.0,5.59,7.816,5.511,5.717,0.681,0.027,0.036,7.25,0.036,7.25,7.82,10.66,0.028,4.31,1309.0,50.0,0.04,9462.0,7.23
NO,2022,REG,708.0,66.0,564.0,16.0,5951,498.0,338.0,160.0,3969.0,4550.0,3969.0,1622.0,467,1982.0,30.0,181.0,103.0,88.0,131.0,4.0,7.0,12.0,24.0,0.0,14.0,23.0,11.0,15.0,8.0,2.0,1019,455,550,328.0,24.0,7.0,10.0,0.0,'7-10-0,0.412,41.64705882352941,3.8823529411764706,33.1764705882353,0.9411764705882353,350.05882352941177,29.294117647058822,19.88235294117647,9.411764705882353,233.47058823529412,267.6470588235294,233.47058823529412,95.41176470588235,27.470588235294116,116.58823529411765,1.7647058823529411,10.647058823529411,6.0588235294117645,5.176470588235294,7.705882352941177,0.23529411764705882,0.4117647058823529,0.7058823529411765,1.411764705882353,0.0,0.8235294117647058,1.3529411764705883,0.6470588235294118,0.8823529411764706,0.47058823529411764,0.11764705882352941,0.45,0.54,4550.0,4550.0,338.0,24.0,498.0,5.84,9.137,0.831,0.764,0.679,0.028,0.048,7.97,0.048,7.97,9.14,11.74,0.026,4.24,1303.0,60.0,0.05,9920.0,7.61
