game_id,season,week,team,season_type,shotgun,no_huddle,qb_dropback,qb_scramble,total_off_yards,pass_attempts,complete_pass,incomplete_pass,passing_yards,air_yards,receiving_yards,yards_after_catch,rush_attempts,rushing_yards,tackled_for_loss,first_down_pass,first_down_rush,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,rush_touchdown,pass_touchdown,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,total_off_points,total_def_points,extra_point,field_goal,kickoff,no_play,pass_snaps,punt,qb_kneel,qb_spike,rush_snaps,offense_snaps,st_snaps,rush_pct,pass_pct,home_win,home_loss,home_tie,away_win,away_loss,away_tie,win,loss,tie,record,win_pct,passing_air_yards,receiving_air_yards,receptions,receiving_touchdown,targets,yps,adot,air_yards_share,target_share,comp_pct,int_pct,pass_td_pct,ypa,rec_td_pct,yptarget,ayptarget,ypr,rush_td_pct,ypc,touches,total_tds,td_pct,total_yards,yptouch,average_shotgun,average_no_huddle,average_qb_dropback,average_qb_scramble,average_total_off_yards,average_pass_attempts,average_complete_pass,average_incomplete_pass,average_passing_yards,average_air_yards,average_receiving_yards,average_yards_after_catch,average_rush_attempts,average_rushing_yards,average_tackled_for_loss,average_first_down_pass,average_first_down_rush,average_third_down_converted,average_third_down_failed,average_fourth_down_converted,average_fourth_down_failed,average_rush_touchdown,average_pass_touchdown,average_safety,average_interception,average_fumble,average_fumble_lost,average_fumble_forced,average_fumble_not_forced,average_fumble_out_of_bounds
2021_06_MIN_CAR,2021,6,CAR,REG,54,7,49,4,325,40,17,23,207,423,207,91,23,118,1,8,8,2,10,2,0,1,1,0,1,3,2,3,0,0,22,0,2,2,7,8,46,6,1,0,22,69,17,0.32,0.67,0,1,0,0,0,0,3,3,0,'3-3-0,0.5,423,423,17,1,40,4.71,10.575,1.119,1.29,0.425,0.025,0.025,5.18,0.025,5.18,10.58,12.18,0.043,5.13,80,3,0.04,532,6.65,41.5,4.333333333,42,1.833333333,371.6666667,36.16666667,22.83333333,13.33333333,262.1666667,310.1666667,262.1666667,130.1666667,28.33333333,109.5,2.666666667,12.83333333,6.833333333,4.666666667,8.666666667,0.833333333,0.333333333,1.333333333,1.166666667,0,1.166666667,1.333333333,0.5,1,0.333333333,0
2021_07_CAR_NYG,2021,7,CAR,REG,41,18,46,1,201,38,19,19,145,290,145,91,17,56,3,8,3,2,13,2,2,0,0,1,1,1,0,0,1,0,3,0,0,1,6,3,45,7,0,0,17,62,14,0.27,0.73,0,0,0,0,1,0,3,4,0,'3-4-0,0.429,290,290,19,0,38,3.24,7.632,0.767,1.226,0.5,0.026,0,3.82,0,3.82,7.63,7.63,0,3.29,74,0,0,346,4.68,41.42857143,6.285714286,42.57142857,1.714285714,347.2857143,36.42857143,22.28571429,14.14285714,245.4285714,307.2857143,245.4285714,124.5714286,26.71428571,101.8571429,2.714285714,12.14285714,6.285714286,4.285714286,9.285714286,1,0.571428571,1.142857143,1,0.142857143,1.142857143,1.285714286,0.428571429,0.857142857,0.428571429,0
2021_08_CAR_ATL,2021,8,CAR,REG,26,17,29,4,332,25,13,12,129,122,129,68,47,203,3,7,13,10,7,0,0,1,0,0,0,1,1,1,0,0,19,0,1,4,4,5,25,4,1,0,46,72,13,0.64,0.35,0,0,0,1,0,0,4,4,0,'4-4-0,0.5,122,122,13,0,25,4.61,4.88,0.323,0.806,0.52,0,0,5.16,0,5.16,4.88,9.92,0.021,4.32,85,1,0.01,461,5.42,39.5,7.625,40.875,2,345.375,35,21.125,13.875,230.875,284.125,230.875,117.5,29.25,114.5,2.75,11.5,7.125,5,9,0.875,0.5,1.125,0.875,0.125,1,1.25,0.5,0.875,0.375,0
2021_09_NE_CAR,2021,9,CAR,REG,32,7,37,3,250,30,16,14,172,183,172,109,23,78,1,8,5,3,8,0,1,0,0,0,3,3,0,1,2,0,7,6,0,2,5,4,34,4,0,0,23,57,11,0.4,0.6,0,1,0,0,0,0,4,5,0,'4-5-0,0.444,183,183,16,0,30,4.39,6.1,0.484,0.968,0.533,0.1,0,5.73,0,5.73,6.1,10.75,0,3.39,69,0,0,422,6.12,38.66666667,7.555555556,40.44444444,2.111111111,334.7777778,34.44444444,20.55555556,13.88888889,224.3333333,272.8888889,224.3333333,116.5555556,28.55555556,110.4444444,2.555555556,11.11111111,6.888888889,4.777777778,8.888888889,0.777777778,0.555555556,1,0.777777778,0.111111111,1.222222222,1.444444444,0.444444444,0.888888889,0.555555556,0
2021_10_CAR_ARI,2021,10,CAR,REG,48,9,34,1,341,32,25,7,175,124,175,107,37,166,5,10,13,7,8,0,0,2,1,0,1,2,1,0,2,0,34,0,2,4,3,5,33,3,0,1,37,71,12,0.52,0.46,0,0,0,1,0,0,5,5,0,'5-5-0,0.5,124,124,25,1,32,4.8,3.875,0.328,1.032,0.781,0.031,0.031,5.47,0.031,5.47,3.88,7,0.054,4.49,94,4,0.04,516,5.49,39.6,7.7,39.8,2,335.4,34.2,21,13.2,219.4,258,219.4,115.6,29.4,116,2.8,11,7.5,5,8.8,0.7,0.5,1.1,0.8,0.1,1.2,1.5,0.5,0.8,0.7,0
2021_11_WAS_CAR,2021,11,CAR,REG,41,4,29,1,300,27,21,6,189,150,189,70,21,111,1,10,5,2,7,1,2,1,2,0,0,1,0,0,1,0,21,0,3,0,6,4,28,4,1,0,20,49,13,0.41,0.57,0,1,0,0,0,0,5,6,0,'5-6-0,0.455,150,150,21,2,27,6.12,5.556,0.397,0.871,0.778,0,0.074,7,0.074,7,5.56,9,0.048,5.29,69,5,0.07,489,7.09,39.72727273,7.363636364,38.81818182,1.909090909,332.1818182,33.54545455,21,12.54545455,216.6363636,248.1818182,216.6363636,111.4545455,28.63636364,115.5454545,2.636363636,10.90909091,7.272727273,4.727272727,8.636363636,0.727272727,0.636363636,1.090909091,0.909090909,0.090909091,1.090909091,1.454545455,0.454545455,0.727272727,0.727272727,0
2021_12_CAR_MIA,2021,12,CAR,REG,50,9,36,0,243,28,10,18,179,318,179,51,18,64,2,5,5,4,10,2,1,2,0,0,3,1,0,0,1,0,16,0,1,1,7,5,36,6,0,0,18,54,15,0.33,0.67,0,0,0,0,1,0,5,7,0,'5-7-0,0.417,318,318,10,0,28,4.5,11.357,0.841,0.903,0.357,0.107,0,6.39,0,6.39,11.36,17.9,0.111,3.56,56,2,0.04,422,7.54,40.58333333,7.5,38.58333333,1.75,324.75,33.08333333,20.08333333,13,213.5,254,213.5,106.4166667,27.75,111.25,2.583333333,10.41666667,7.083333333,4.666666667,8.75,0.833333333,0.666666667,1.166666667,0.833333333,0.083333333,1.25,1.416666667,0.416666667,0.666666667,0.75,0
2021_14_ATL_CAR,2021,14,CAR,REG,57,23,37,1,344,33,21,12,253,306,253,101,26,91,5,13,7,4,7,1,2,2,1,0,2,3,1,0,3,0,22,6,3,0,7,4,36,2,0,0,26,62,12,0.42,0.58,0,1,0,0,0,0,5,8,0,'5-8-0,0.385,306,306,21,1,33,5.55,9.273,0.81,1.065,0.636,0.061,0.03,7.67,0.03,7.67,9.27,12.05,0.077,3.5,80,4,0.05,597,7.46,41.84615385,8.692307692,38.46153846,1.692307692,326.2307692,33.07692308,20.15384615,12.92307692,216.5384615,258,216.5384615,106,27.61538462,109.6923077,2.769230769,10.61538462,7.076923077,4.615384615,8.615384615,0.846153846,0.769230769,1.230769231,0.846153846,0.076923077,1.307692308,1.538461538,0.461538462,0.615384615,0.923076923,0
2021_15_CAR_BUF,2021,15,CAR,REG,68,10,46,3,307,37,18,19,156,294,156,75,30,151,3,8,9,7,10,1,4,1,1,0,1,2,0,1,1,0,14,0,0,0,5,3,43,4,0,0,30,73,9,0.41,0.59,0,0,0,0,1,0,5,9,0,'5-9-0,0.357,294,294,18,1,37,4.21,7.946,0.778,1.194,0.486,0.027,0.027,4.22,0.027,4.22,7.95,8.67,0.033,5.03,85,3,0.04,463,5.45,43.71428571,8.785714286,39,1.785714286,324.8571429,33.35714286,20,13.35714286,212.2142857,260.5714286,212.2142857,103.7857143,27.78571429,112.6428571,2.785714286,10.42857143,7.214285714,4.785714286,8.714285714,0.857142857,1,1.214285714,0.857142857,0.071428571,1.285714286,1.571428571,0.428571429,0.642857143,0.928571429,0
2021_16_TB_CAR,2021,16,CAR,REG,66,11,53,1,318,44,22,22,251,388,251,135,15,67,2,10,4,7,11,0,2,0,0,0,1,1,0,1,0,0,6,0,0,2,8,4,52,5,0,0,15,67,15,0.22,0.78,0,1,0,0,0,0,5,10,0,'5-10-0,0.333,388,388,22,0,44,4.75,8.818,1.026,1.419,0.5,0.023,0,5.7,0,5.7,8.82,11.41,0,4.47,81,0,0,569,7.02,45.2,8.933333333,39.93333333,1.733333333,324.4,34.06666667,20.13333333,13.93333333,214.8,269.0666667,214.8,105.8666667,26.93333333,109.6,2.733333333,10.4,7,4.933333333,8.866666667,0.8,1.066666667,1.133333333,0.8,0.066666667,1.266666667,1.533333333,0.4,0.666666667,0.866666667,0
2021_17_CAR_NO,2021,17,CAR,REG,43,3,34,1,220,25,17,8,132,98,132,92,26,88,3,8,7,6,8,0,0,1,0,0,1,1,1,1,0,0,10,0,1,2,5,3,33,5,0,0,26,59,13,0.44,0.56,0,0,0,0,1,0,5,11,0,'5-11-0,0.312,98,98,17,0,25,3.73,3.92,0.259,0.806,0.68,0.04,0,5.28,0,5.28,3.92,7.76,0.038,3.38,68,1,0.01,352,5.18,45.0625,8.5625,39.5625,1.6875,317.875,33.5,19.9375,13.5625,209.625,258.375,209.625,105,26.875,108.25,2.75,10.25,7,5,8.8125,0.75,1,1.125,0.75,0.0625,1.25,1.5,0.4375,0.6875,0.8125,0
2021_18_CAR_TB,2021,18,CAR,REG,55,12,50,5,329,42,29,13,219,283,219,151,26,110,3,10,6,4,10,2,4,0,2,0,1,1,1,1,0,0,17,0,2,1,8,2,45,2,1,0,25,71,13,0.35,0.63,0,0,0,0,1,0,5,12,0,'5-12-0,0.294,283,283,29,2,42,4.63,6.738,0.749,1.355,0.69,0.024,0.048,5.21,0.048,5.21,6.74,7.55,0,4.23,97,4,0.04,548,5.65,45.64705882,8.764705882,40.17647059,1.882352941,318.5294118,34,20.47058824,13.52941176,210.1764706,259.8235294,210.1764706,107.7058824,26.82352941,108.3529412,2.764705882,10.23529412,6.941176471,4.941176471,8.882352941,0.823529412,1.176470588,1.058823529,0.823529412,0.058823529,1.235294118,1.470588235,0.470588235,0.705882353,0.764705882,0
2021_01_CHI_LA,2021,1,CHI,REG,55,6,45,2,350,39,29,10,216,169,216,99,26,134,2,13,10,5,6,0,4,2,0,0,1,1,1,1,0,0,14,0,2,0,7,1,43,1,0,0,26,69,10,0.38,0.62,0,0,0,0,1,0,0,1,0,'0-1-0,0,169,169,29,0,39,5.07,4.333,0.422,1.147,0.744,0.026,0,5.54,0,5.54,4.33,7.45,0.077,5.15,94,2,0.02,566,6.02,55,6,45,2,350,39,29,10,216,169,216,99,26,134,2,13,10,5,6,0,4,2,0,0,1,1,1,1,0,0
2021_02_CIN_CHI,2021,2,CHI,REG,47,5,33,6,239,23,15,8,116,175,116,31,34,123,3,7,6,6,9,0,1,0,1,0,1,1,0,1,0,0,14,0,2,2,4,8,27,4,3,0,31,61,12,0.51,0.44,1,0,0,0,0,0,1,1,0,'1-1-0,0.5,175,175,15,1,23,3.92,7.609,0.438,0.676,0.652,0.043,0.043,5.04,0.043,5.04,7.61,7.73,0,3.62,72,2,0.03,355,4.93,51,5.5,39,4,294.5,31,22,9,166,172,166,65,30,128.5,2.5,10,8,5.5,7.5,0,2.5,1,0.5,0,1,1,0.5,1,0,0
2021_03_CHI_CLE,2021,3,CHI,REG,42,5,30,1,114,20,6,14,68,114,68,39,13,46,1,2,2,1,10,0,1,0,0,0,0,0,0,0,0,0,6,0,0,2,7,4,29,7,0,0,13,42,16,0.31,0.69,0,0,0,0,1,0,1,2,0,'1-2-0,0.333,114,114,6,0,20,2.71,5.7,0.285,0.588,0.3,0,0,3.4,0,3.4,5.7,11.33,0,3.54,39,0,0,182,4.67,48,5.333333333,36,3,234.3333333,27.33333333,16.66666667,10.66666667,133.3333333,152.6666667,133.3333333,56.33333333,24.33333333,101,2,7.333333333,6,4,8.333333333,0,2,0.666666667,0.333333333,0,0.666666667,0.666666667,0.333333333,0.666666667,0,0
2021_04_DET_CHI,2021,4,CHI,REG,26,6,19,1,397,16,11,5,209,232,209,59,39,188,4,5,13,1,7,1,0,3,0,0,1,1,0,1,0,0,24,0,3,1,3,3,18,3,2,0,37,57,10,0.65,0.32,1,0,0,0,0,0,2,2,0,'2-2-0,0.5,232,232,11,0,16,6.96,14.5,0.58,0.471,0.688,0.062,0,13.06,0,13.06,14.5,19,0.077,4.82,66,3,0.05,606,9.18,42.5,5.5,31.75,2.5,275,24.5,15.25,9.25,152.25,172.5,152.25,57,28,122.75,2.5,6.75,7.75,3.25,8,0.25,1.5,1.25,0.25,0,0.75,0.75,0.25,0.75,0,0
2021_05_CHI_LV,2021,5,CHI,REG,30,2,22,0,262,21,13,8,119,200,119,50,37,143,0,8,7,6,7,0,0,1,1,0,0,1,0,0,1,1,20,0,2,2,3,7,22,5,0,1,37,60,12,0.62,0.37,0,0,0,1,0,0,3,2,0,'3-2-0,0.6,200,200,13,1,21,4.37,9.524,0.5,0.618,0.619,0,0.048,5.67,0.048,5.67,9.52,9.15,0.027,3.86,71,3,0.04,381,5.37,40,4.8,29.8,2,272.4,23.8,14.8,9,145.6,178,145.6,55.6,29.8,126.8,2,7,7.6,3.8,7.8,0.2,1.2,1.2,0.4,0,0.6,0.8,0.2,0.6,0.2,0.2
2021_06_GB_CHI,2021,6,CHI,REG,38,5,36,6,314,26,16,10,174,327,174,50,26,140,0,10,10,4,7,1,1,1,1,0,1,1,0,0,1,0,14,0,2,0,5,5,31,4,0,0,26,57,11,0.46,0.54,0,1,0,0,0,0,3,3,0,'3-3-0,0.5,327,327,16,1,26,5.51,12.577,0.818,0.765,0.615,0.038,0.038,6.69,0.038,6.69,12.58,10.88,0.038,5.38,68,3,0.04,488,7.18,39.66666667,4.833333333,30.83333333,2.666666667,279.3333333,24.16666667,15,9.166666667,150.3333333,202.8333333,150.3333333,54.66666667,29.16666667,129,1.666666667,7.5,8,3.833333333,7.666666667,0.333333333,1.166666667,1.166666667,0.5,0,0.666666667,0.833333333,0.166666667,0.5,0.333333333,0.166666667
2021_07_CHI_TB,2021,7,CHI,REG,42,13,43,7,327,29,22,7,184,206,184,110,29,143,3,11,6,2,9,0,1,0,0,0,3,4,2,3,1,0,3,0,0,1,7,1,36,4,0,0,29,65,12,0.45,0.55,0,0,0,0,1,0,3,4,0,'3-4-0,0.429,206,206,22,0,29,5.03,7.103,0.515,0.853,0.759,0.103,0,6.34,0,6.34,7.1,8.36,0,4.93,80,0,0,511,6.39,40,6,32.57142857,3.285714286,286.1428571,24.85714286,16,8.857142857,155.1428571,203.2857143,155.1428571,62.57142857,29.14285714,131,1.857142857,8,7.714285714,3.571428571,7.857142857,0.285714286,1.142857143,1,0.428571429,0,1,1.285714286,0.428571429,0.857142857,0.428571429,0.142857143
2021_08_SF_CHI,2021,8,CHI,REG,40,5,39,8,351,26,19,7,175,276,175,58,36,176,5,10,9,8,7,1,0,1,1,0,1,3,0,2,1,1,22,0,2,3,7,4,31,2,0,0,36,67,14,0.54,0.46,0,1,0,0,0,0,3,5,0,'3-5-0,0.375,276,276,19,1,26,5.24,10.615,0.69,0.765,0.731,0.038,0.038,6.73,0.038,6.73,10.62,9.21,0.028,4.89,81,3,0.04,526,6.49,40,5.875,33.375,3.875,294.25,25,16.375,8.625,157.625,212.375,157.625,62,30,136.625,2.25,8.25,7.875,4.125,7.75,0.375,1,1,0.5,0,1,1.5,0.375,1,0.5,0.25
2021_09_CHI_PIT,2021,9,CHI,REG,46,4,37,5,427,28,17,11,291,442,291,47,26,136,0,11,7,4,8,0,0,1,1,0,1,2,2,2,0,0,22,6,3,3,7,8,32,5,0,0,26,58,18,0.45,0.55,0,0,0,0,1,0,3,6,0,'3-6-0,0.333,442,442,17,1,28,7.36,15.786,1.105,0.824,0.607,0.036,0.036,10.39,0.036,10.39,15.79,17.12,0.038,5.23,71,3,0.04,718,10.11,40.66666667,5.666666667,33.77777778,4,309,25.33333333,16.44444444,8.888888889,172.4444444,237.8888889,172.4444444,60.33333333,29.55555556,136.5555556,2,8.555555556,7.777777778,4.111111111,7.777777778,0.333333333,0.888888889,1,0.555555556,0,1,1.555555556,0.555555556,1.111111111,0.444444444,0.222222222
2021_11_BAL_CHI,2021,11,CHI,REG,46,5,39,1,372,34,15,19,280,417,280,123,20,92,2,10,3,2,9,2,1,0,2,0,0,1,1,1,0,0,13,0,1,1,5,5,38,5,0,0,20,58,12,0.34,0.66,0,1,0,0,0,0,3,7,0,'3-7-0,0.3,417,417,15,2,34,6.41,12.265,1.042,1,0.441,0,0.059,8.24,0.059,8.24,12.26,18.67,0,4.6,69,4,0.06,652,9.45,41.2,5.6,34.3,3.7,315.3,26.2,16.3,9.9,183.2,255.8,183.2,66.6,28.6,132.1,2,8.7,7.3,3.9,7.9,0.5,0.9,0.9,0.7,0,0.9,1.5,0.6,1.1,0.4,0.2
2021_12_CHI_DET,2021,12,CHI,REG,43,3,43,4,385,38,24,14,317,346,317,129,29,68,1,18,3,5,8,0,0,0,1,0,1,2,0,0,2,0,16,0,1,4,3,2,40,4,3,0,26,69,12,0.38,0.58,0,0,0,1,0,0,4,7,0,'4-7-0,0.364,346,346,24,1,38,5.58,9.105,0.865,1.118,0.632,0.026,0.026,8.34,0.026,8.34,9.11,13.21,0,2.34,91,2,0.02,702,7.71,41.36363636,5.363636364,35.09090909,3.727272727,321.6363636,27.27272727,17,10.27272727,195.3636364,264,195.3636364,72.27272727,28.63636364,126.2727273,1.909090909,9.545454545,6.909090909,4,7.909090909,0.454545455,0.818181818,0.818181818,0.727272727,0,0.909090909,1.545454545,0.545454545,1,0.545454545,0.181818182
2021_13_ARI_CHI,2021,13,CHI,REG,48,18,46,1,338,37,26,11,229,234,229,130,27,109,2,14,8,6,9,4,0,1,2,0,4,2,0,0,2,0,22,0,2,0,7,8,45,2,0,0,27,72,11,0.38,0.62,0,1,0,0,0,0,4,8,0,'4-8-0,0.333,234,234,26,2,37,4.69,6.324,0.585,1.088,0.703,0.108,0.054,6.19,0.054,6.19,6.32,8.81,0.037,4.04,90,5,0.06,567,6.3,41.91666667,6.416666667,36,3.5,323,28.08333333,17.75,10.33333333,198.1666667,261.5,198.1666667,77.08333333,28.5,124.8333333,1.916666667,9.916666667,7,4.166666667,8,0.75,0.75,0.833333333,0.833333333,0,1.166666667,1.583333333,0.5,0.916666667,0.666666667,0.166666667
2021_14_CHI_GB,2021,14,CHI,REG,52,6,43,8,361,31,18,13,224,257,224,153,23,137,0,7,7,5,8,0,1,0,2,0,2,2,1,2,0,0,25,6,3,3,8,7,35,4,0,0,23,58,18,0.4,0.6,0,0,0,0,1,0,4,9,0,'4-9-0,0.308,257,257,18,2,31,6.22,8.29,0.642,0.912,0.581,0.065,0.065,7.23,0.065,7.23,8.29,12.44,0,5.96,72,4,0.06,585,8.12,42.69230769,6.384615385,36.53846154,3.846153846,325.9230769,28.30769231,17.76923077,10.53846154,200.1538462,261.1538462,200.1538462,82.92307692,28.07692308,125.7692308,1.769230769,9.692307692,7,4.230769231,8,0.692307692,0.769230769,0.769230769,0.923076923,0,1.230769231,1.615384615,0.538461538,1,0.615384615,0.153846154
2021_15_MIN_CHI,2021,15,CHI,REG,52,16,46,5,400,39,26,13,285,294,285,95,28,115,6,13,8,2,10,2,3,0,1,0,0,3,2,3,0,0,9,0,0,2,4,4,41,3,0,1,28,70,9,0.4,0.59,0,1,0,0,0,0,4,10,0,'4-10-0,0.286,294,294,26,1,39,5.71,7.538,0.735,1.147,0.667,0,0.026,7.31,0.026,7.31,7.54,10.96,0,4.11,93,2,0.02,685,7.37,43.35714286,7.071428571,37.21428571,3.928571429,331.2142857,29.07142857,18.35714286,10.71428571,206.2142857,263.5,206.2142857,83.78571429,28.07142857,125,2.071428571,9.928571429,7.071428571,4.071428571,8.142857143,0.785714286,0.928571429,0.714285714,0.928571429,0,1.142857143,1.714285714,0.642857143,1.142857143,0.571428571,0.142857143
2021_16_CHI_SEA,2021,16,CHI,REG,54,4,41,1,338,35,24,11,250,198,250,165,30,88,6,14,9,7,7,1,2,2,1,0,0,1,0,1,0,0,25,0,2,1,5,5,40,3,1,0,29,70,11,0.41,0.57,0,0,0,1,0,0,5,10,0,'5-10-0,0.333,198,198,24,1,35,4.83,5.657,0.495,1.029,0.686,0,0.029,7.14,0.029,7.14,5.66,10.42,0.067,2.93,89,4,0.04,588,6.61,44.06666667,6.866666667,37.46666667,3.733333333,331.6666667,29.46666667,18.73333333,10.73333333,209.1333333,259.1333333,209.1333333,89.2,28.2,122.5333333,2.333333333,10.2,7.2,4.266666667,8.066666667,0.8,1,0.8,0.933333333,0,1.066666667,1.666666667,0.6,1.133333333,0.533333333,0.133333333
2021_17_NYG_CHI,2021,17,CHI,REG,44,2,40,3,260,34,18,16,173,276,173,87,27,87,2,10,6,6,10,2,1,2,1,0,2,0,0,0,0,0,27,0,3,2,3,2,37,5,0,1,27,65,13,0.42,0.57,1,0,0,0,0,0,6,10,0,'6-10-0,0.375,276,276,18,1,34,4,8.118,0.69,1,0.529,0.059,0.029,5.09,0.029,5.09,8.12,9.61,0.074,3.22,79,4,0.05,433,5.48,44.0625,6.5625,37.625,3.6875,327.1875,29.75,18.6875,11.0625,206.875,260.1875,206.875,89.0625,28.125,120.3125,2.3125,10.1875,7.125,4.375,8.1875,0.875,1,0.875,0.9375,0,1.125,1.5625,0.5625,1.0625,0.5,0.125
2021_18_CHI_MIN,2021,18,CHI,REG,56,19,57,1,415,46,33,13,325,332,325,175,25,90,1,17,5,5,10,1,5,0,1,0,2,0,0,0,0,0,18,6,0,3,5,2,56,1,0,0,25,81,9,0.31,0.69,0,0,0,0,1,0,6,11,0,'6-11-0,0.353,332,332,33,1,46,5.12,7.217,0.83,1.353,0.717,0.043,0.022,7.07,0.022,7.07,7.22,9.85,0,3.6,104,2,0.02,740,7.12,44.76470588,7.294117647,38.76470588,3.529411765,332.3529412,30.70588235,19.52941176,11.17647059,213.8235294,264.4117647,213.8235294,94.11764706,27.94117647,118.5294118,2.235294118,10.58823529,7,4.411764706,8.294117647,0.882352941,1.235294118,0.823529412,0.941176471,0,1.176470588,1.470588235,0.529411765,1,0.470588235,0.117647059
2021_01_MIN_CIN,2021,1,CIN,REG,33,3,31,0,410,27,20,7,261,220,261,124,36,149,3,12,7,3,11,2,1,1,2,0,0,0,0,0,0,0,27,0,3,2,5,1,31,7,0,1,36,68,17,0.53,0.46,1,0,0,0,0,0,1,0,0,'1-0-0,1,220,220,20,2,27,6.03,8.148,0.777,0.75,0.741,0,0.074,9.67,0.074,9.67,8.15,13.05,0.028,4.14,83,5,0.06,671,8.08,33,3,31,0,410,27,20,7,261,220,261,124,36,149,3,12,7,3,11,2,1,1,2,0,0,0,0,0,0,0
2021_02_CIN_CHI,2021,2,CIN,REG,40,6,35,0,276,27,19,8,207,227,207,80,20,69,2,10,2,6,7,0,1,0,2,0,3,1,1,1,0,0,18,6,2,1,5,1,35,2,0,0,20,55,10,0.36,0.64,0,0,0,0,1,0,1,1,0,'1-1-0,0.5,227,227,19,2,27,5.02,8.407,0.802,0.75,0.704,0.111,0.074,7.67,0.074,7.67,8.41,10.89,0,3.45,66,4,0.06,483,7.32,36.5,4.5,33,0,343,27,19.5,7.5,234,223.5,234,102,28,109,2.5,11,4.5,4.5,9,1,1,0.5,2,0,1.5,0.5,0.5,0.5,0,0
2021_03_CIN_PIT,2021,3,CIN,REG,26,0,19,2,268,17,14,3,172,160,172,79,24,96,3,7,4,3,6,0,0,0,3,0,1,0,0,0,0,0,24,0,3,1,3,7,18,5,3,0,21,42,12,0.5,0.43,0,0,0,1,0,0,2,1,0,'2-1-0,0.667,160,160,14,3,17,6.38,9.412,0.565,0.472,0.824,0.059,0.176,10.12,0.176,10.12,9.41,12.29,0,4,55,6,0.11,440,8,33,3,28.33333333,0.666666667,318,23.66666667,17.66666667,6,213.3333333,202.3333333,213.3333333,94.33333333,26.66666667,104.6666667,2.666666667,9.666666667,4.333333333,4,8,0.666666667,0.666666667,0.333333333,2.333333333,0,1.333333333,0.333333333,0.333333333,0.333333333,0,0
2021_04_JAX_CIN,2021,4,CIN,REG,31,2,33,0,426,32,25,7,348,235,348,191,22,78,0,16,4,5,4,0,0,1,2,0,0,0,0,0,0,0,24,0,3,2,4,5,33,3,0,0,22,55,12,0.4,0.6,1,0,0,0,0,0,3,1,0,'3-1-0,0.75,235,235,25,2,32,7.75,7.344,0.83,0.889,0.781,0,0.062,10.88,0.062,10.88,7.34,13.92,0.045,3.55,79,5,0.06,774,9.8,32.5,2.75,29.5,0.5,345,25.75,19.5,6.25,247,210.5,247,118.5,25.5,98,2,11.25,4.25,4.25,7,0.5,0.5,0.5,2.25,0,1,0.25,0.25,0.25,0,0
2021_05_GB_CIN,2021,5,CIN,REG,51,3,43,2,384,36,26,10,281,306,281,125,24,103,3,12,6,5,9,2,0,1,2,0,2,0,0,0,0,0,22,0,2,2,7,1,42,5,0,0,24,66,16,0.36,0.64,0,1,0,0,0,0,3,2,0,'3-2-0,0.6,306,306,26,2,36,5.82,8.5,1.081,1,0.722,0.056,0.056,7.81,0.056,7.81,8.5,10.81,0.042,4.29,86,5,0.06,665,7.73,36.2,2.8,32.2,0.8,352.8,27.8,20.8,7,253.8,229.6,253.8,119.8,25.2,99,2.2,11.4,4.6,4.4,7.4,0.8,0.4,0.6,2.2,0,1.2,0.2,0.2,0.2,0,0
2021_06_CIN_DET,2021,6,CIN,REG,38,5,37,5,420,29,20,9,278,216,278,141,36,142,1,10,8,8,7,2,0,0,4,0,1,1,0,1,0,0,34,0,4,2,3,6,32,3,3,0,33,68,12,0.49,0.47,0,0,0,1,0,0,4,2,0,'4-2-0,0.667,216,216,20,4,29,6.18,7.448,0.763,0.806,0.69,0.034,0.138,9.59,0.138,9.59,7.45,13.9,0,3.94,85,8,0.09,698,8.21,36.5,3.166666667,33,1.5,364,28,20.66666667,7.333333333,257.8333333,227.3333333,257.8333333,123.3333333,27,106.1666667,2,11.16666667,5.166666667,5,7.333333333,1,0.333333333,0.5,2.5,0,1.166666667,0.333333333,0.166666667,0.333333333,0,0
2021_07_CIN_BAL,2021,7,CIN,REG,35,4,38,0,527,37,23,14,416,389,416,204,24,111,4,15,3,4,9,1,1,2,3,0,1,1,0,1,0,1,41,0,5,2,4,1,38,4,0,1,24,63,15,0.38,0.6,0,0,0,1,0,0,5,2,0,'5-2-0,0.714,389,389,23,3,37,8.37,10.514,1.375,1.028,0.622,0.027,0.081,11.24,0.081,11.24,10.51,18.09,0.083,4.62,84,8,0.1,943,11.23,36.28571429,3.285714286,33.71428571,1.285714286,387.2857143,29.28571429,21,8.285714286,280.4285714,250.4285714,280.4285714,134.8571429,26.57142857,106.8571429,2.285714286,11.71428571,4.857142857,4.857142857,7.571428571,1,0.428571429,0.714285714,2.571428571,0,1.142857143,0.428571429,0.142857143,0.428571429,0,0.142857143
